,Contraste,Correlacao,Variancia Diferenca,Diagnostico,Medidas Correlacao 2
129,9298.063473229033,0.996126616263028,9287.20137102604,0,0.990799859260823
130,9190.689855894108,0.996681153283397,9179.053947609687,0,0.990799859260823
131,9298.259073765408,0.996687674070549,9287.319457478265,0,0.990799859260823
132,11590.35117158731,0.995403020401608,11573.980485991753,0,0.929873495032194
133,9801.141413798548,0.9963138278320453,9787.237428674578,0,0.990799859260823
134,13229.454836963867,0.994637579003608,13210.000616871836,0,0.929873495032194
135,11466.856652169485,0.996558657021185,11452.511444452928,0,0.990799859260823
136,14994.619812639043,0.995012446909859,14972.874723861465,0,0.990799859260823
137,16685.300780411802,0.994178657444433,16660.153333451388,0,0.990799859260823
138,18648.32624665465,0.990629541978861,18621.550316903616,0,0.990799859260823
139,15783.391012614575,0.992642356121863,15763.664285718809,0,0.990799859260823
140,7433.114621697675,0.997700781771855,7422.666873409645,0,0.990799859260823
141,6712.308090068907,0.991143397936396,6690.4102983910925,0,0.929873495032194
142,8970.951992108186,0.993234952490737,8951.111156261824,0,0.990799859260823
143,1465.980537572923,0.9988918851720768,1450.0632971110924,0,0.929873495032194
144,1513.6250369629145,0.998794725911635,1497.5157496514887,0,0.929873495032194
145,1629.052954694099,0.9989587421885192,1611.5244338926075,0,0.990799859260823
146,1973.2086886585143,0.998653960107463,1955.632994108227,0,0.990799859260823
147,1538.9622949814366,0.9988056609863392,1522.802903085152,0,0.929873495032194
148,1844.1259010983847,0.99861546674304,1828.0606379587352,0,0.990799859260823
149,1306.8526871886274,0.99903805904583,1290.6084417807954,0,0.990799859260823
150,1371.1267524510104,0.998908712172114,1354.9573840916341,0,0.990799859260823
151,2200.517963963476,0.997931762336985,2184.4842194626817,0,0.929873495032194
152,1657.480557600419,0.998304366045404,1641.2359449278792,0,0.990799859260823
153,1037.2165928441914,0.998988851341766,1021.2988722870274,0,0.929873495032194
154,1162.821365878845,0.998918233699265,1147.0696142006734,0,0.929873495032194
155,1364.2383930282006,0.9990923221625,1348.0496155255894,0,0.990799859260823
156,1278.3039689010322,0.9991358086895707,1261.896785304433,0,0.990799859260823
157,1473.307883800244,0.9990857958168672,1456.7992593900271,0,0.990799859260823
158,1297.0881174498359,0.999149460951904,1280.0653094492147,0,0.990799859260823
159,1611.9072290858205,0.998757802283394,1594.7053719682394,0,0.990799859260823
160,2022.1198177954445,0.998471108931376,2005.0282728130906,0,0.990799859260823
161,1647.9425473410085,0.9990878448289472,1632.282602466176,0,0.990799859260823
162,1862.0128026380746,0.9988720575402242,1846.0524850674717,0,0.990799859260823
163,1395.1026519039954,0.99861967964995,1379.5247183653921,0,0.929873495032194
164,1258.0854051683486,0.99869114890805,1242.2372381495238,0,0.929873495032194
165,1351.785705732113,0.9982795453245128,1336.2000830815734,0,0.929873495032194
166,1624.413396965801,0.9982859238107008,1608.9067218009113,0,0.929873495032194
167,1027.614843935821,0.998745407208258,1011.3082481301834,0,0.929873495032194
168,1339.3029111421592,0.9985394572274108,1323.392360340731,0,0.929873495032194
169,1302.7169907855036,0.99865904406916,1287.070998693377,0,0.929873495032194
170,1354.3642963851064,0.9984048869425112,1338.5189041842768,0,0.929873495032194
171,1460.5480447379434,0.998881522385042,1442.8741115177634,0,0.990799859260823
172,1528.951647572169,0.99842307552053,1510.6311009683075,0,0.990799859260823
173,1286.4397849476832,0.99904290427582,1269.8137283038768,0,0.990799859260823
174,1551.8206665866355,0.9987219444540658,1535.4601594031574,0,0.990799859260823
175,1480.996424780134,0.9990620519518332,1463.8515736744864,0,0.990799859260823
176,1281.2378796484286,0.999268114753061,1263.9158014172801,0,0.990799859260823
177,1263.0941515434579,0.999079454154778,1247.3602877196745,0,0.929873495032194
178,1599.5695183736057,0.998683257381843,1583.8177758107215,0,0.929873495032194
179,1413.5293013532169,0.999084374396096,1397.1502848447901,0,0.990799859260823
180,2098.1249726683072,0.99855175539749,2082.150239532697,0,0.990799859260823
181,1715.8474260062915,0.998384896216689,1698.501550700587,0,0.990799859260823
182,1717.6440420208262,0.99857597370129,1700.9019621116386,0,0.990799859260823
183,1811.0393417080718,0.998030090974681,1794.522827741763,0,0.929873495032194
184,1506.8759645295165,0.998968509701295,1490.74932421961,0,0.990799859260823
185,1414.927549352044,0.999045958472818,1398.0315924478366,0,0.929873495032194
186,1345.8509883186352,0.9990055169344528,1328.7470302919771,0,0.929873495032194
187,1635.347642562447,0.9987246051859008,1620.3096511000851,0,0.990799859260823
188,1553.411553465198,0.99868479465865,1538.1631532402225,0,0.990799859260823
189,1298.7488986384406,0.999389172336266,1283.1746126969902,0,0.990799859260823
190,957.7307813008777,0.999508631687632,942.3063470555768,0,0.990799859260823
191,1537.6706402256243,0.999288826944035,1522.075637827584,0,0.990799859260823
192,1686.341716839557,0.999191652447144,1671.118913840758,0,0.990799859260823
193,1402.4147500663687,0.998893915506919,1385.6182372608434,0,0.990799859260823
194,1212.8291347409129,0.9989709854498692,1195.9318354810134,0,0.990799859260823
195,1254.0459693758635,0.997105724374998,1236.6849296388393,0,0.929873495032194
196,1460.5995002397005,0.997302889536905,1443.2610151943006,0,0.990799859260823
197,1279.2230281446034,0.998913221327145,1263.3399313768832,0,0.929873495032194
198,1476.4709740335952,0.998749358561886,1460.678918988509,0,0.929873495032194
199,1312.9678277341122,0.998267598168963,1296.5438678919945,0,0.929873495032194
200,1679.0360655890054,0.998024944720891,1662.6978584280341,0,0.929873495032194
201,1395.705482199859,0.999285868267027,1380.154206240661,0,0.990799859260823
202,1357.0319410571249,0.999342269438422,1341.8306049640134,0,0.990799859260823
203,1961.5703211935863,0.998785712974804,1945.0397913930628,0,0.990799859260823
204,1914.0595522823733,0.99878944044061,1897.7117620314184,0,0.990799859260823
205,1415.702798931386,0.9989581474276272,1400.221814991377,0,0.929873495032194
206,1600.8688960350573,0.998771530727674,1585.077422265159,0,0.929873495032194
207,1465.0804538936593,0.9979928400057893,1448.6705464391632,0,0.929873495032194
208,1435.8977109356415,0.997332161610116,1419.4366213405594,0,0.990799859260823
209,1116.5413148159184,0.999175687867152,1100.8664305589498,0,0.990799859260823
210,1176.1473025660482,0.9991657459572628,1160.4111782959685,0,0.990799859260823
211,1306.097817475755,0.999252190078576,1289.4120926747225,0,0.990799859260823
212,1269.6643452409892,0.99934097975148,1253.3107776504658,0,0.990799859260823
213,1326.9996876811233,0.997594561019371,1310.679751529193,0,0.929873495032194
214,1235.6835020909825,0.9979303847535608,1219.4492383992995,0,0.929873495032194
215,1202.143400147034,0.999308340797558,1185.9838506602384,0,0.990799859260823
216,1069.9709104415833,0.999443245285746,1053.7126633866128,0,0.990799859260823
217,1373.5271525231155,0.999119561822115,1356.6107814010552,0,0.990799859260823
218,1581.5864271438595,0.998961055555688,1564.1252942934811,0,0.990799859260823
219,1264.6377452790007,0.9983657634884328,1248.042922527919,0,0.929873495032194
220,1338.3713220808145,0.9986121156580672,1321.6691581898824,0,0.929873495032194
221,1788.178959056144,0.998251929872066,1771.4331717956445,0,0.990799859260823
222,2207.9246885852012,0.997253449921572,2191.4211253291496,0,0.990799859260823
223,1607.405877596643,0.998517905848334,1591.3280481469806,0,0.929873495032194
224,1394.143132107982,0.998801598063986,1378.0681257302329,0,0.990799859260823
225,1317.4578253077584,0.999033201701932,1302.1633375963079,0,0.929873495032194
226,1366.3822324853315,0.999029299051536,1351.155977338537,0,0.990799859260823
227,1298.7694655587836,0.99881006538522,1281.7630049057739,0,0.929873495032194
228,1228.612355743808,0.998780722790867,1211.9252992067654,0,0.929873495032194
229,1916.324910636856,0.9983458168991892,1899.9863390745388,0,0.990799859260823
230,2872.7138025090057,0.997425141693698,2856.181095028472,0,0.990799859260823
231,1188.149431495604,0.998950052296088,1173.016993091113,0,0.929873495032194
232,1182.5655209455936,0.9988971964047793,1167.004935989719,0,0.929873495032194
233,2115.916350637511,0.9982135606502,2099.684057931057,0,0.990799859260823
234,1786.2918037666882,0.998349961884811,1770.080514247331,0,0.990799859260823
235,1440.9940062736048,0.998674095593288,1424.5944338275494,0,0.990799859260823
236,1258.926539856818,0.99881527910015,1242.261610937089,0,0.929873495032194
237,1235.085366874709,0.999043238777716,1218.2079144203267,0,0.929873495032194
238,1311.80045103511,0.998779012805583,1294.5422378176277,0,0.990799859260823
239,1512.3720772969268,0.998898800087122,1494.5065392679455,0,0.990799859260823
240,1383.2005268994642,0.998797609877352,1365.7196112559634,0,0.990799859260823
241,1311.7707401451735,0.999060195442164,1294.5730551669808,0,0.990799859260823
242,1214.710309841891,0.9991937440414108,1198.0903810396778,0,0.990799859260823
243,1116.8853655176274,0.999320703167385,1100.3318962163007,0,0.990799859260823
244,1122.9562325405764,0.999274188202964,1105.8432918067483,0,0.990799859260823
245,1195.110979060545,0.998940073858704,1178.4233396967763,0,0.929873495032194
246,1088.2230910779972,0.999037910871333,1071.6065826304564,0,0.929873495032194
247,1942.6942962750345,0.998578142567562,1926.0240312510336,0,0.929873495032194
248,1494.7710306430465,0.998775174242239,1478.2149079794308,0,0.929873495032194
249,1888.3802109997573,0.9988320894130148,1872.325514276708,0,0.990799859260823
250,1412.015363489293,0.999023542393097,1396.01504383249,0,0.990799859260823
251,1556.7491844580356,0.998303125622218,1541.2313349911403,0,0.929873495032194
252,1437.4078320166473,0.998231887120622,1421.8266236064346,0,0.929873495032194
253,1167.008424090396,0.998908760077612,1150.8421737368085,0,0.929873495032194
254,1457.3126978922876,0.998624349662686,1441.645474994986,0,0.929873495032194
255,1200.3081193359903,0.99887849413428,1184.0819851969752,0,0.929873495032194
256,1438.7212974206643,0.9987115294313628,1422.6699703575953,0,0.929873495032194
257,1308.7365388535616,0.9989003897710572,1292.0939668310984,0,0.929873495032194
258,1534.3027985055712,0.9985808431449308,1517.7796956356244,0,0.929873495032194
259,1281.474397764858,0.999380200799196,1266.1343655641672,0,0.990799859260823
260,1463.902841323707,0.999267510107113,1448.4608585690455,0,0.990799859260823
261,951292.9309715859,0.4163960805090711,950976.6601351372,1,0.0
262,1342503.9338562759,0.122172591907536,1341699.4578915795,1,0.0
263,2215197.343619973,0.083809237548284,2213989.084598005,1,0.0
264,2268364.6980839907,0.13528462271982195,2267218.3260810003,1,0.0
265,1428731.7142580978,0.026149625828198998,1428029.5205063138,1,0.0
266,1469898.8879608363,0.00813159591579,1467801.8283627122,1,0.0
267,740724.0222341376,0.397017456553238,740469.0664136173,1,0.0
268,772187.8346905066,0.355495734966214,771863.7880510283,1,0.0
269,1342684.9679731592,0.120753928973826,1341552.208481284,1,0.0
270,1235064.042167123,0.113700881188875,1234650.18590257,1,0.0
271,1850.344629291295,0.999053835637282,1832.0351760744397,1,0.990799859260823
272,2041.2359081924549,0.99895572230259,2022.496763036921,1,0.990799859260823
273,1648397.817458395,0.012482925061541,1647435.0090006634,1,0.0
274,1387180.1822706996,0.074585843257317,1386404.6854295395,1,0.0
275,1732.5129104635773,0.997570769280749,1714.9740993731573,1,0.929873495032194
276,2495.3102874647,0.997084353790226,2477.9139922192057,1,0.990799859260823
277,598113.279583107,0.330759865298157,597934.7634520002,1,0.0
278,641037.6669249817,0.187310698191654,640838.4833534979,1,0.0
279,1154049.7301872605,0.239504085213048,1153019.4490329477,1,0.0
280,1347516.4475184279,0.202197467948804,1345872.9344966372,1,0.0
281,1426.0797960945542,0.999041083488685,1408.8020699203607,1,0.990799859260823
282,1184.4938490537475,0.999488139209233,1169.0238581693925,1,0.990799859260823
283,715352.0029709962,0.37159495228677,715037.4865208713,1,0.0
284,1062775.2883770794,0.25200643718363896,1062342.9743969822,1,0.0
285,1389.130249497402,0.999232687996106,1379.861250562133,1,0.929873495032194
286,1441.5357060937624,0.999166753609824,1430.9043649056732,1,0.929873495032194
287,1440616.9195984162,-0.037072610313197,1439860.090248894,1,0.0
288,1507112.0095606078,-0.067860581961252,1506252.2931666009,1,0.0
289,1391371.3250198124,0.329781420464406,1390698.6729097087,1,0.0
290,1540769.9784243354,0.34434297250304,1539821.8902055484,1,0.0
291,1719.1257030743589,0.9986717492261228,1701.7092424753616,1,0.990799859260823
292,1785.174573954049,0.998681468133025,1767.6447434455974,1,0.990799859260823
293,2232995.589302025,0.116132627529442,2230847.074203065,1,0.0
294,2233068.024229832,0.147180616722602,2231370.144656908,1,0.0
295,1219709.208098335,0.189782911835947,1219204.1146916882,1,0.0
296,1172082.4241879173,0.129423958045638,1171639.517119075,1,0.0
297,1521061.794893654,0.32496791041769896,1519995.435046146,1,0.0
298,1800818.4232652718,0.19686375868799305,1799183.071883544,1,0.0
299,1412105.1635636403,0.126517703552556,1411616.4249462397,1,0.0
300,1295284.9186321157,0.127628626588458,1294816.820731277,1,0.0
301,866002.6460343909,0.233553275332966,865642.3630315581,1,0.0
302,824492.8127439683,0.325709345731781,824211.152410315,1,0.0
303,1123.452258696104,0.999501577254428,1115.2348174784806,1,0.990799859260823
304,1347.0102234348565,0.9994324247471428,1337.2480713945151,1,0.990799859260823
305,1413669.6311179015,0.196299805240813,1412524.6783627837,1,0.0
306,1211939.5126030135,0.366692287241528,1211102.8248912853,1,0.0
307,971988.5084915138,0.28368346246084103,971457.858832387,1,0.0
308,882387.0674373911,0.3066511161741081,881924.6191846606,1,0.0
309,812.2546739008462,0.999594306290703,809.65620663172,1,0.929873495032194
310,927.5059020300818,0.999545571584675,925.0239489163196,1,0.929873495032194
311,1251774.799378005,0.23984836694993694,1250314.168494945,1,0.0
312,1348347.544365972,0.154185695707176,1346483.74197542,1,0.0
313,775484.0767576335,0.092253028730372,775243.8889983258,1,0.0
314,1327603.206229151,0.071795826699297,1320666.27363569,1,0.0
315,1055648.565942931,0.326976946049903,1055026.6873236785,1,0.0
316,975344.8310189408,0.241231471320904,974753.3913586534,1,0.0
317,857852.8707751222,0.118148617021887,857658.0547378737,1,0.0
318,878285.5979069794,0.132326139513314,878067.3902992127,1,0.0
319,1536.033863178679,0.9992664865859672,1520.755977079862,1,0.990799859260823
320,2030.4032055271039,0.999054090977932,2014.8369011381048,1,0.990799859260823
321,1153530.478401525,0.268628037958451,1152321.691487617,1,0.0
322,1280934.806964144,0.254757238477246,1279686.02803948,1,0.0
323,1276186.5202067918,0.45203816370651,1275665.4192565198,1,0.0
324,2446198.255759115,-0.027589075924433,2444662.415241311,1,0.0
325,1996311.7446970243,0.268223386160631,1994538.9230366056,1,0.0
326,2277739.740236361,0.247231648642802,2275830.648954977,1,0.0
327,1776.8742845702698,0.998491427200334,1767.727483129247,1,0.990799859260823
328,1360.5426300982194,0.998951255022394,1354.6605941183714,1,0.929873495032194
329,1058895.9474076608,0.116176019433213,1058101.2368696916,1,0.0
330,1166017.9579320378,0.058872068207815,1165117.0054801821,1,0.0
331,1548.6531047497358,0.998982879701516,1538.4013949539888,1,0.990799859260823
332,2467.89284007994,0.998488510133861,2459.416433478365,1,0.990799859260823
333,992017.316420004,0.137648750324484,991560.4238654476,1,0.0
334,270766.2087415828,0.7784844064435121,270726.22766137327,1,0.0
335,1008877.8697254208,0.5224135813495879,1008314.3420016259,1,0.0
336,815054.2673411088,0.6104189213172521,814687.5080986643,1,0.0
337,1934640.354491432,0.08896417898975,1931151.6274830808,1,0.0
338,1972150.9000811572,0.113450425056593,1970879.8287296104,1,0.0
339,745075.4182624379,0.540248951362967,744687.5489178593,1,0.0
340,1169240.8447137363,0.34441032574590696,1168487.5674125168,1,0.0
341,1358871.6885834723,0.041240727228749,1357553.5453864343,1,0.0
342,1064359.3385716272,0.070699020451284,1063948.2514284886,1,0.0
343,1539442.2296125747,-0.015443024193354997,1538138.4725441537,1,0.0
344,1373357.8195333593,0.016761263669197,1372204.3556292446,1,0.0
345,715283.3010108761,0.490458523377974,715055.3661504352,1,0.0
346,1109647.2260751757,0.255658982890489,1109242.4491686802,1,0.0
347,1466016.7368503953,0.041937872086933,1464160.6832074216,1,0.0
348,1415261.157549572,0.003362510889814,1413153.633486765,1,0.0
349,1093407.6300805365,0.161861779687772,1092936.5689366057,1,0.0
350,1144200.5135739208,0.088595327821806,1143712.9881830176,1,0.0
351,744.9833756060001,0.999413016829922,743.5184657527354,1,0.929873495032194
352,837.2868616612081,0.999379397228754,834.9631625726338,1,0.929873495032194
353,1961455.894595799,0.173700062826142,1959451.5485412525,1,0.0
354,2180545.7983679003,0.094234919455587,2178283.203128513,1,0.0
355,1965611.1153176671,-0.026219730584004,1964226.042328733,1,0.0
356,1407099.9726485414,0.17217900065509195,1406257.8728189676,1,0.0
357,1161.2434432460248,0.999415810215385,1156.124030459454,1,0.990799859260823
358,1584.3102541938833,0.999285210090142,1575.95114435213,1,0.990799859260823
359,1182610.0405554806,0.317829059129424,1181849.7159913736,1,0.0
360,1139515.944423577,0.19437051434601504,1138646.2326540542,1,0.0
361,1600425.9435456183,0.032735713501876,1599362.8592370832,1,0.0
362,1014230.5726187488,0.064236511975406,1013851.205688371,1,0.0
363,1299192.561810976,0.28242813792259697,1298739.0872186234,1,0.0
364,1555121.2872460003,0.103646284979339,1554239.7165982332,1,0.0
365,1431.3779221995499,0.9993455174138872,1420.983782918089,1,0.990799859260823
366,1290.4499304508415,0.999435931177688,1277.7919245239939,1,0.990799859260823
367,1847.2588450408728,0.9988263470180152,1836.1217736398114,1,0.990799859260823
368,1723.5423247259234,0.999235867729528,1712.524162377806,1,0.990799859260823
369,954645.7305326064,0.10580096067290598,954141.6614599081,1,0.0
370,840284.5439473492,0.045792142378007016,839640.1168731841,1,0.0
371,616074.6132301865,0.5062301176988829,615822.5832054408,1,0.0
372,1313741.0060739918,0.30342376010906,1312935.134941251,1,0.0
373,1482943.1759275647,0.31892941379358297,1481823.6315794452,1,0.0
374,1572338.5287025704,0.317420846634871,1571168.8188923781,1,0.0
375,1106583.6681683012,0.131161645297879,1105964.8079478552,1,0.0
376,1351466.8167707406,-0.02603095562919,1350794.5498491935,1,0.0
377,1730.7354933373886,0.999181196073506,1713.2840319888528,1,0.990799859260823
378,2207.914747547559,0.998905802715077,2190.8742000342845,1,0.990799859260823
379,290623.0383833895,0.6898069409869,290560.5970234164,1,0.0
380,489572.8157193338,0.458856023591344,489446.2809556624,1,0.0
381,775731.7604589326,0.755285394615148,775519.1248823409,1,0.0
382,1578292.1948245247,0.415352292229755,1576734.5788193557,1,0.0
383,695099.6155763605,0.35727760022685706,694757.1669611796,1,0.0
384,731347.3158084988,0.284119268773964,730904.5566242643,1,0.0
385,866250.7992619923,0.13980839373664405,865875.2279209389,1,0.0
