0.003943748130817,24179.672688571518,0.990703301240585,1300444.0239651147,0.095078312243861,12.024830043583453,2056.268181345112,5177596.423171891,8.012426324814218,24142.713524501294,5.404410295716199,-0.28240674022278006,0.9298734950321941
0.002118103556333,22340.44238370408,0.992062023290897,1407187.4485398345,0.080870621333123,12.329695289074593,2342.7290444725713,5606409.351775636,8.226469385771768,22307.62618344584,5.362600955907952,-0.301517317120739,0.990799859260823
0.000727074295501,12554.373802442195,0.993504184069902,966343.0997382886,0.070074686457211,12.41568679900146,3068.431636334302,3852818.0251507214,8.140524065543016,12538.437875002894,4.899799421751863,-0.325208380901652,0.990799859260823
0.0028624530080140005,14852.387112519897,0.9942546128268531,1292548.8452665568,0.098193090198355,11.974921313327329,3133.6071895534014,5155342.993953712,8.113555426593784,14835.601030806269,4.894464921313305,-0.34383057167536996,0.990799859260823
0.004169085152324,17903.279782259564,0.991413704775495,1042549.7443393308,0.103557933641401,11.796709105733573,2316.36507811247,4152295.697575061,7.953945161505103,17879.4996118906,5.125465684733067,-0.310713169669459,0.990799859260823
0.001452726246519,25546.430456418555,0.985741097765065,895806.354356889,0.065987422607694,12.519920505493596,1885.3975444624357,3557678.986971136,8.123866354618906,25508.052527995438,5.491542110460318,-0.263607844924248,0.9298734950321941
0.012091314250837001,19023.344763342186,0.989290644771024,888164.8034174303,0.143381222393508,11.64311107594185,1979.7757758912094,3533635.8689063825,7.779072988963982,18999.268580986463,5.086672822561748,-0.304162590394906,0.990799859260823
0.013438678471006,19493.988737197462,0.9899283432272221,967764.747001984,0.148655873523029,11.394135501674025,2010.1504301586126,3851564.9992707437,7.723508829256918,19469.25768223643,5.076734418533654,-0.30632159366838296,0.990799859260823
0.004556905852617,14004.253365167417,0.99451905984427,1277541.1669590098,0.112553559443218,11.733168811894505,2936.5657705057574,5096160.414470869,8.035770703965706,13987.284611522078,4.889514084327415,-0.346533828902388,0.990799859260823
0.009097094174874,14106.03219485544,0.994213648771386,1218905.6313328024,0.133767933188804,11.229981047152508,2687.8664289457747,4861516.493136356,7.722148049913191,14088.638127948958,4.8620709302762375,-0.332279717811435,0.990799859260823
0.004328362057104,14144.545251323501,0.9952304334644209,1482791.4807153635,0.10870426235909698,12.080108470175851,3047.1949210803664,5917021.377610131,8.299454521291983,14127.530706895965,4.900486479733481,-0.364836092072137,0.990799859260823
